location_id,activity_date,revenue_amount
L151,2024-01-24,236.35
L133,2024-01-01,235.43
L104,2024-01-14,210.24
L172,2024-01-02,20.91
L195,2024-01-17,41.14
L069,2024-01-03,47.28
L012,2024-01-09,154.09
L177,2024-01-17,105.27
L163,2024-01-24,211.32
L001,2024-01-10,72.07
L090,2024-01-04,88.66
